Date,Close,High,Low,Open,Volume,MA50,MA200,Signal
2020-03-18,59.54700469970703,60.35087884798524,57.24160039100893,57.88132191691277,300233600,72.99124336242676,,0
2020-03-19,59.09075546264648,61.03646731467495,58.56691024737155,59.72081881991735,271857200,72.7358219909668,,0
2020-03-20,55.3393440246582,60.79264863512061,55.04000233501268,59.67012006159394,401693200,72.38225242614746,,0
2020-03-23,54.163700103759766,55.16069770044325,51.32479637531141,55.05930867623348,336752800,71.97415054321289,,0
2020-03-24,59.59769058227539,59.79322680600636,56.56083445045727,57.05812501538411,287531200,71.67135658264161,,0
2020-03-25,59.269378662109375,62.34244368334185,58.97486614557388,60.53191772932418,303602000,71.33006202697754,,0
2020-03-26,62.3883171081543,62.4462515869641,59.47216257409066,59.5107880156471,252087200,71.07176162719726,,0
2020-03-27,59.8052978515625,61.767905586340525,59.63872886548187,61.01472792774082,204216800,70.76825500488282,,0
2020-03-30,61.51202774047852,61.68342585318123,60.2060338684632,60.52951737106231,167976400,70.4800983428955,,0
2020-03-31,61.38648986816406,63.365997685508034,60.83367751467448,61.702731524008335,197002000,70.17262092590332,,0
2020-04-01,58.156517028808594,60.04187774072141,57.72681910117655,59.50596168562525,176218400,69.81094841003419,,0
2020-04-02,59.1269645690918,59.18007364013517,57.1884945265853,58.018923255417455,165934000,69.46324142456055,,0
2020-04-03,58.27721405029297,59.3128333420279,57.688188979235456,58.61276473473643,129880000,69.09117004394531,,0
2020-04-06,63.361175537109375,63.51566994282337,60.201204676104986,60.568135335844495,201820400,68.82520919799805,,0
2020-04-07,62.6273078918457,65.58933353543772,62.52350615550967,65.3720644929947,202887200,68.58965507507324,,0
2020-04-08,64.23023223876953,64.54405384793799,63.06184016051964,63.42635444288139,168895200,68.34406181335449,,0
2020-04-09,64.6937255859375,65.19584902236409,63.89951332637289,64.86512738575412,161834800,68.07570793151855,,0
2020-04-13,65.9635009765625,66.07213548949194,64.17228391165321,64.77096719479518,131022800,67.83501304626465,,0
2020-04-14,69.29486083984375,69.58454794114515,67.12222968123038,67.59296937908287,194994800,67.73011283874511,,0
2020-04-15,68.66239929199219,69.12106449233013,67.7450688913163,68.17235045630129,131154400,67.61665718078613,,0
2020-04-16,69.20796966552734,69.57249130619873,68.16027936470277,69.37453866907585,157125200,67.46503135681152,,0
2020-04-17,68.2689208984375,69.27075152318855,66.83498322406335,68.72517714348913,215250000,67.28210090637207,,0
2020-04-20,66.85189056396484,67.99855755048588,66.83258151937916,67.09812692651032,130015200,67.05271965026856,,0
2020-04-21,64.78544616699219,66.92911009651182,64.07571939662287,66.69494844279068,180991600,66.80330131530762,,0
2020-04-22,66.65149688720703,67.08602016909022,65.71002486509416,66.05039726124157,116862400,66.58386558532715,,0
2020-04-23,66.39319610595703,68.01542772017612,66.35457066668404,66.59597413685326,124814400,66.36863014221191,,0
2020-04-24,68.30994415283203,68.31960235496462,66.86876505886688,66.91704870248016,126161200,66.15508415222168,,0
2020-04-27,68.35823059082031,68.68895219864656,67.58091104598891,68.02750161594408,117087600,65.95375389099121,,0
2020-04-28,67.25019073486328,69.00036629064134,67.1584635837108,68.81931364694016,112004800,65.72987602233887,,0
2020-04-29,69.45904541015625,69.92736888191205,68.53205667132409,68.73483476728254,137280800,65.57890266418457,,0
2020-04-30,70.92434692382812,71.10057413486881,69.60870223992275,69.99735834734561,183064000,65.43492942810059,,0
2020-05-01,69.78251647949219,72.17965163700352,69.00519685948858,69.1017567929507,240616800,65.28414909362793,,0
2020-05-04,70.76983642578125,70.89777995985193,69.11863770856678,69.80663901583497,133568000,65.18811882019043,,0
2020-05-05,71.83202362060547,72.66245223551824,71.08367131021836,71.2285148811078,147751200,65.18512535095215,,0
2020-05-06,72.5731430053711,73.20320267035598,72.14827044329485,72.5321011645588,142333600,65.24571815490722,,0
2020-05-07,73.32389068603516,73.66910326152602,72.89660917840814,73.19836352852457,115215200,65.29926124572754,,0
2020-05-08,75.06913757324219,75.12239040799929,73.65552559886389,73.98230402182824,133838400,65.48007041931152,,0
2020-05-11,76.25038146972656,76.74417245398942,74.36959376483475,74.57776663572473,145946400,65.68527671813965,,0
2020-05-12,75.37897491455078,77.3832066763356,75.25794640867731,76.93297679324957,162301200,65.75018043518067,,0
2020-05-13,74.46884155273438,76.47791927324582,73.39410778103768,75.55809815483286,200622400,65.842699508667,,0
2020-05-14,74.92633056640625,74.98684482021679,72.98745151047878,73.7087840752181,158929200,65.87957633972168,,0
2020-05-15,74.4833755493164,74.52936698148157,72.66794760699226,72.70183914100667,166348400,65.95500541687012,,0
2020-05-18,76.23826599121094,76.61103581678174,75.11512542110488,75.80498930633232,135178400,66.08431343078614,,0
2020-05-19,75.7977294921875,77.0999898949941,75.76626090152799,76.25521336264156,101729600,66.31518043518066,,0
2020-05-20,77.2718734741211,77.3420646988432,76.61589356065315,76.65462357446266,111504800,66.48297645568847,,0
2020-05-21,76.69576263427734,77.67367499164858,76.45854411277335,77.1338852173559,102688800,66.68709663391114,,0
2020-05-22,77.1895523071289,77.27185079219365,76.33266854723075,76.43432834001963,81803200,67.03241584777832,,0
2020-05-26,76.6667251586914,78.48456841631166,76.61104938291827,78.30544857938091,125522000,67.22369178771973,,0
2020-05-27,77.00074005126953,77.1459757123096,75.7856167074525,76.52389490649263,112945200,67.59429954528808,,0
2020-05-28,77.03461456298828,78.29089056504547,76.40042661637571,76.67636766312725,133560800,67.91416595458985,,0
2020-05-29,76.95960235595703,77.73660324937043,76.60377827424547,77.27669643163954,153532400,68.26241790771485,,0
2020-06-01,77.90604400634766,78.02707250180976,76.78289602270274,76.91360886615988,80791200,68.63872367858886,,0
2020-06-02,78.26670837402344,78.29091555107586,77.1992361328535,77.6397816394303,87642800,69.09727096557617,,0
2020-06-03,78.69757843017578,78.95900415271024,78.01497584988421,78.58623426753769,104491200,69.58794853210449,,0
2020-06-04,78.01981353759766,78.81859867793425,77.64704369151033,78.52087329742372,87560400,69.95639099121094,,0
2020-06-05,80.24190521240234,80.30241946972693,78.24009623942295,78.26914190101967,137250400,70.3758415222168,,0
2020-06-08,80.71630859375,80.75020011255444,79.2300827598663,79.93930785149966,95654400,70.7424013519287,,0
2020-06-09,83.26515197753906,83.65728297979172,80.36531499757703,80.39678357699073,147712400,71.21159843444825,,0
2020-06-10,85.40740966796875,85.87457800723712,83.77352456071829,84.21164723555474,166651600,71.68950607299804,,0
2020-06-11,81.30694580078125,84.97653085136815,81.20528599627451,84.55293109627195,201662400,72.0879151916504,,0
2020-06-12,82.00889587402344,84.18740853476542,80.90027823694467,83.44187634114364,200146000,72.5649627685547,,0
2020-06-15,83.02312469482422,83.67425858934295,80.50331054070764,80.665491974399,138808800,73.04288597106934,,0
2020-06-16,85.2234115600586,85.49452156139306,83.44187587324252,85.07333742619001,165428800,73.58180992126465,,0
2020-06-17,85.10481262207031,86.02704912393895,84.98378413219785,85.96653487900272,114406400,74.01668266296387,,0
2020-06-18,85.13871765136719,85.55505601805591,84.53115217198582,85.06125763268233,96820400,74.4669108581543,,0
2020-06-19,84.65216064453125,86.30782937031772,83.54595856056092,85.84308414219812,264476000,74.87534942626954,,0
2020-06-22,86.86698913574219,87.00980187063504,84.99830891368086,85.0443003318489,135445200,75.31881469726562,,0
2020-06-23,88.72114562988281,90.13718045697549,87.68998051908838,88.1087417587427,212155600,75.77396759033203,,0
2020-06-24,87.15501403808594,89.26817360933838,86.78224431286925,88.35077581403517,192623200,76.13117065429688,,0
2020-06-25,88.31206512451172,88.35079512662277,86.55231359048508,87.3099530977363,137522400,76.52416397094727,,0
2020-06-26,85.59861755371094,88.42826445687878,85.45095894340278,88.20799170182455,205256800,76.85197692871094,,0
2020-06-29,87.57138061523438,87.66578639039905,85.02978213117639,85.5066347136651,130646000,77.23802612304688,,0
2020-06-30,88.30237579345703,88.58800861953088,87.1405053436716,87.1598666501381,140223200,77.66703582763672,,0
2020-07-01,88.1353530883789,88.9220381809634,88.08694613026117,88.37983297329643,110737200,78.13403396606445,,0
2020-07-02,88.1353530883789,89.67483914156468,88.02159341265586,89.0406511103845,114041600,78.56371109008789,,0
2020-07-06,90.49299621582033,90.96016437699367,89.5296068531223,89.56107543992535,118655600,79.04570709228516,,0
2020-07-07,90.21222686767578,91.64762315168352,90.10088271239697,90.87062222466152,112424400,79.48375274658203,,0
2020-07-08,92.3132781982422,92.34474679060094,91.1005702474556,91.1877146099101,117092000,79.96285369873047,,0
2020-07-09,92.71024322509766,93.2572869587544,91.66455533300416,93.20403412942578,125642800,80.47205474853516,,0
2020-07-10,92.8724136352539,92.93051232943124,91.69602034280253,92.30600122922262,90257200,80.94032211303711,,0
2020-07-13,92.44396209716795,96.77920255650146,92.2309508189821,94.17466765194148,191649200,81.3707144165039,,0
2020-07-14,93.97380065917967,94.1650203886337,90.89483503243176,91.82674866099546,170989200,81.85454010009765,,0
2020-07-15,94.62008666992188,96.09421302015996,93.42432441242931,95.8448945875974,153198000,82.33154510498046,,0
2020-07-16,93.45578002929688,94.31024088700048,92.85789898357274,93.49451003316076,110577600,82.7640202331543,,0
2020-07-17,93.2669677734375,94.06091431617956,92.79495374103924,93.90600170117716,92186800,83.17789672851562,,0
2020-07-20,95.23246002197266,95.3704342504922,93.0103790882021,93.35410319288373,90318000,83.61606811523437,,0
2020-07-21,93.91808319091795,96.09659542988256,93.66876486349388,96.02155837705529,103433200,83.99304702758789,,0
2020-07-22,94.18194580078124,94.86212529718232,93.5332348924758,93.62037185613212,89001600,84.35167831420898,,0
2020-07-23,89.8951187133789,93.99314144318696,89.08664931990235,93.91568143989768,197004400,84.64200119018555,,0
2020-07-24,89.67242431640625,90.01614846898383,86.31267234298356,88.09663844239333,185438800,84.94607284545899,,0
2020-07-27,91.79769134521484,91.88967418415685,90.50995376100629,90.73264205708286,121214000,85.28350006103516,,0
2020-07-28,90.2896728515625,91.54594911832494,90.2848269844815,91.36924487069622,103625600,85.59962600708008,,0
2020-07-29,92.02037048339844,92.20433612820618,90.73504867705178,90.7713557419502,90329200,85.91526809692382,,0
2020-07-30,93.13384246826172,93.23792519284922,90.78830982976132,91.19496376791191,158130000,86.26199035644531,,0
2020-07-31,102.88391876220705,103.03399293401982,97.62159407755033,99.61614896320704,374336800,86.77423126220702,,0
2020-08-03,105.47632598876952,108.09053834247212,104.4645296144692,104.7622549635953,308151200,87.34984252929688,,0
2020-08-04,106.18071746826172,107.26997389606046,104.94380243901392,105.6651349105181,173071600,87.92966583251953,,0
2020-08-05,106.56559753417967,106.88511455690512,105.43761099297777,105.90236369757778,121776800,88.5276432800293,,0
2020-08-06,110.2835693359375,110.77736760867772,106.30899814130088,106.8971947883488,202428800,89.19329986572265,,0
2020-08-07,107.77618408203124,110.26174118969138,106.98080610359244,109.80585245809036,198045600,89.80813125610352,,0
2020-08-10,109.34269714355467,110.35874505613272,106.69709332777636,109.21902314455248,212403600,90.45579315185547,,0
2020-08-11,106.09085083007812,109.10504168444446,105.8313811445449,108.60793322925056,187902400,91.01948928833008,,0
2020-08-12,109.61672973632812,109.87377217439806,106.98567459916234,107.17966637873178,165598000,91.64648971557617,,0
2020-08-13,111.55667114257812,112.55817011651828,110.50667052619416,110.99408465160128,210082000,92.30367156982422,,0
2020-08-14,111.45724487304688,111.54696624880587,109.65066604650144,111.3820725095563,165565200,92.9724201965332,,0
2020-08-17,111.16624450683594,112.60180865121056,110.54061480830164,112.57755783182,119561600,93.59090698242187,,0
2020-08-18,112.0925750732422,112.51693852673742,110.58426581680664,110.91890789561272,105633600,94.21843231201171,,0
2020-08-19,112.23322296142578,113.64453639963617,112.13865437862,112.4999671955,145538000,94.79779373168945,,0
2020-08-20,114.72364807128906,114.83762028422797,112.25748652761663,112.27446284451048,126907200,95.38411849975586,,0
2020-08-21,120.6356201171875,121.11817961837232,115.6693525872738,115.6814742972318,338054800,96.17069198608398,,0
2020-08-24,122.07847595214844,124.91807958440302,120.21612802925294,124.83319799639226,345937600,96.97208358764648,,0
2020-08-25,121.07693481445312,121.42127865068156,119.35765773569334,120.95326822987052,211495600,97.73315979003907,,0
2020-08-26,122.72348022460938,123.17936898693924,121.32671591454528,122.39126546065717,163022400,98.48316116333008,,0
2020-08-27,121.25640106201172,123.65708422717836,120.11425182681508,123.32486945527224,155552400,99.2061929321289,,0
2020-08-28,121.05998229980467,122.64588380173387,120.8368851164902,122.2287948592591,187630000,99.92461822509766,,0
2020-08-31,125.16539001464844,127.06654483126825,122.21667670793738,123.74923681098468,225702700,100.7348828125,,0
2020-09-01,130.15103149414062,130.75242510254097,126.61063429258002,128.77367095981276,151948100,101.60056365966797,,0
2020-09-02,127.45452880859376,133.83695705739137,123.18665076532004,133.45866793446768,200119000,102.37523132324219,,0
2020-09-03,117.25042724609376,124.97141760627962,116.88183987574337,123.09937532501802,257599600,102.97713958740235,,0
2020-09-04,117.32801055908205,119.98573625952378,107.56037630423064,116.46473461185484,332607200,103.55745849609374,,0
2020-09-08,109.43240356445312,115.41713793284842,109.2966078744316,110.5284708911439,231366600,104.03413421630859,,0
2020-09-09,113.79730987548828,115.56266164657546,111.79916649731042,113.73911382379356,176940500,104.55865280151367,,0
2020-09-10,110.0823211669922,116.88183937183103,109.12204920606632,116.74604363595516,182274400,104.99425170898438,,0
2020-09-11,108.63704681396484,111.77006490232608,106.69709954942977,111.12987875287996,180860300,105.40428558349609,,0
2020-09-14,111.89617919921876,112.44906397434094,109.41304861625773,111.27539655347849,140150100,105.87950210571289,,0
2020-09-15,112.07076263427734,115.26197700807842,110.1987130897774,114.77699015613864,184642000,106.31105743408203,,0
2020-09-16,108.76315307617188,112.51695412354394,108.67585899150184,111.77007759799923,154679000,106.68207595825196,,0
2020-09-17,107.02688598632812,108.83103751673956,105.44583164529509,106.42550707639862,178011000,106.97634811401367,,0
2020-09-18,103.6319808959961,107.5506753180143,102.9045006607274,107.08509211161685,287104900,107.19478286743164,,0
2020-09-21,106.77471923828124,106.88141694986336,100.00429875934016,101.4010634198238,195713800,107.47282897949219,,0
2020-09-22,108.4527587890625,109.47123415071694,105.88233436259476,109.2966385858708,183055400,107.79300491333008,,0
2020-09-23,103.90357208251952,108.74373815268274,103.56407541081022,108.26845317272524,150718700,107.99160034179687,,0
2020-09-24,104.97054290771484,106.93958810787352,101.84722676940336,102.01212050333626,167743300,108.19860946655274,,0
2020-09-25,108.9086456298828,109.06384497371614,104.4370662899755,105.17424837255976,149981400,108.50766677856446,,0
2020-09-28,111.50817108154295,111.85736219121794,109.39362820642744,111.5566727246746,137672400,108.87249084472656,,0
2020-09-29,110.66429901123048,111.84766814275456,110.1599159291002,111.11049343812664,99382200,109.18112762451172,,0
2020-09-30,112.3326416015625,113.73910777869786,110.2084044241761,110.37329816208845,142675200,109.54941879272461,,0
2020-10-01,113.28321838378906,114.18529413378772,112.35204460964712,114.10769446919808,116120400,109.93144424438476,,0
2020-10-02,109.62642669677734,111.90587086149137,108.85045216012576,109.50033277715342,144712000,110.32607040405273,,0
2020-10-05,113.00191497802734,113.14741248595816,110.14049605673377,110.48968711564348,106243800,110.79266021728516,,0
2020-10-06,109.7622299194336,112.63335124814374,108.87955028037824,112.2259566607193,161498200,111.15195098876953,,0
2020-10-07,111.62456512451172,112.08045390652612,110.7030857522688,111.1783781507114,96849000,111.57864883422852,,0
2020-10-08,111.51786041259766,112.90492288741171,111.14926572678704,112.75942537460811,83477200,111.9685986328125,,0
2020-10-09,113.4578094482422,113.48690747123634,111.46936067345082,111.81855175000258,100506900,112.37507797241211,,0
2020-10-12,120.66472625732422,121.4213045373118,115.6984583933761,116.45503667336372,240226800,112.73069412231445,,0
2020-10-13,117.46380615234376,121.62499394990238,116.05734733652297,121.50859444916024,262330500,112.97044372558594,,0
2020-10-14,117.55111694335938,119.33586502763562,116.028258506117,117.36681956932418,150712000,113.1978517150879,,0
2020-10-15,117.08551788330078,117.56080289760202,114.602387718432,115.15527240046332,112559200,113.40825012207031,85.72324361801148,1
2020-10-16,115.44625091552734,117.90029026113083,115.24255735409358,117.63839325335096,115393800,113.51150375366211,85.93880548477173,1
2020-10-19,112.4975357055664,116.80421323996534,112.18714446524658,116.358026294525,120639300,113.60593078613282,86.14313985824585,1
2020-10-20,113.98159790039062,115.40746025257594,112.15804282671203,112.71092747344602,124423700,113.69870880126953,86.35204080581666,1
2020-10-21,113.36084747314452,115.14559582010102,112.95345282845815,113.16684826131451,89946000,113.84410873413086,86.55953592300415,1
2020-10-22,112.27445220947266,114.49569279996962,111.14927920105526,113.92340448698164,101988000,113.89726318359375,86.75581907272338,1
2020-10-23,111.58577728271484,113.05043966735408,110.84859518576692,112.89524032049675,82572600,113.89784530639649,86.94090398788452,1
2020-10-26,111.59548950195312,113.05045021305912,109.49064071564872,110.58671585421544,111850700,113.9006101989746,87.12519449234009,1
2020-10-27,113.09893798828124,113.7585204355671,111.10079442752372,112.02226653167769,92276800,113.93926406860352,87.30901865005494,1
2020-10-28,107.86106872558594,111.96406058991155,107.76407283902444,111.59547326085324,143937800,113.85463394165039,87.47180730819701,1
2020-10-29,111.85735321044922,113.41901126991604,108.83103296967955,108.99593410290058,146129200,113.84711654663086,87.65619092941284,1
2020-10-30,105.5913314819336,108.6273463236584,104.48556211975593,107.72527053869118,190272600,113.66447021484375,87.80454828262329,1
2020-11-02,105.50404357910156,107.35669702970988,104.09758457442842,105.83383850866504,122866900,113.36183868408203,87.94826669692993,1
2020-11-03,107.12388610839844,108.14235394209176,105.46523215040254,106.36730788899447,107624400,113.06274688720703,88.10268541336059,1
2020-11-04,111.49845886230467,112.1192413548066,108.9765290614768,110.71278263905,138235500,112.87117736816407,88.27761613845826,1
2020-11-05,115.45596313476562,116.02825144019144,113.36082388514863,114.40838980980128,126387100,112.72582702636718,88.4704920387268,1
2020-11-06,115.32479095458984,115.8203256136095,112.83736946099638,114.96527887670224,114457900,112.60719482421875,88.6638199043274,1
2020-11-09,113.02198791503906,118.53122507296646,112.7596464655049,117.08347300114552,154515300,112.44643493652343,88.85690477371216,1
2020-11-10,112.6819076538086,114.25597110360664,110.89407325748324,112.2738176789038,138023400,112.19676528930664,89.03776483535766,1
2020-11-11,116.10211181640624,116.23814181960137,113.1385925604224,113.86732789743012,112295000,111.91578689575195,89.22771829605102,1
2020-11-12,115.83006286621094,117.1126368852454,115.2082092456536,116.22844178007917,103162300,111.6832975769043,89.4168773841858,1
2020-11-13,115.87862396240234,116.27699537989376,114.5280352176776,116.05352071993178,81581900,111.65586151123047,89.6235711479187,1
2020-11-16,116.88914489746094,117.55957633149036,114.80010222486769,115.54826720324448,91183000,111.64708419799804,89.8363409614563,1
2020-11-17,116.00493621826172,117.24864320805052,115.58712770640344,116.16040329852451,74271000,111.77853485107421,90.03241933822632,1
2020-11-18,114.68350219726562,116.42275133775613,114.65435397133162,115.24705927558566,76322100,111.79625869750977,90.21875963211059,1
2020-11-19,115.27621459960938,115.68430461397098,113.49809857736044,114.25598215062608,74113000,111.9001365661621,90.40353593826293,1
2020-11-20,114.01307678222656,115.40253254906612,113.9644988709724,115.27622108410968,73604300,112.00765716552735,90.58731950759888,1
2020-11-23,110.62201690673828,114.2851304944073,110.5248536828197,113.85760341347095,127959300,111.98217391967773,90.75231317520142,1
2020-11-24,111.90459442138672,112.56531474410036,109.39774313111327,110.68032441615657,113874200,111.97885055541992,90.92606130599975,1
2020-11-25,112.74020385742188,113.43979090606146,111.90458681744444,112.27381743371453,76499200,112.05839157104492,91.09482610702514,1
2020-11-27,113.28431701660156,114.15880077486167,112.92481238098438,113.26488733889715,46691300,112.1835401916504,91.26912397384643,1
2020-11-30,115.67457580566406,117.5401362260518,113.49808123546688,113.6535483103716,169410200,112.42439208984375,91.45527643203735,1
2020-12-01,119.24053955078124,119.9692749139944,116.60737666127396,117.57902381222485,127728200,112.67370849609375,91.6664405632019,1
2020-12-02,119.59033203125,119.87211059203428,117.46242241782213,118.56038101970898,89004200,112.8964599609375,91.87377717971802,1
2020-12-03,119.45430755615234,120.270487635051,118.745001847803,120.01785729073868,78967600,113.20747467041015,92.08444105148315,1
2020-12-04,118.78385925292967,119.3765645833526,118.07455360054388,119.12393425897255,78260400,113.48374099731446,92.30050359725952,1
2020-12-07,120.2413330078125,121.038083362331,118.7838623046875,118.84215876062711,86712000,113.71039474487304,92.54180177688599,1
2020-12-08,120.85344696044922,121.43644107050238,119.6000214847598,120.84373582820557,82225500,113.89730026245117,92.79835149765015,1
2020-12-09,118.32716369628906,122.37892967507064,117.56928026579212,120.99919279323888,115089200,114.05055755615234,93.0367536354065,1
2020-12-10,119.74578094482422,120.3579233336518,116.7433951040976,117.08347009062476,81312200,114.19882034301757,93.3053391456604,1
2020-12-11,118.9393310546875,119.27940607418536,117.13206676469385,118.95876073591047,86939800,114.31194259643554,93.57008546829223,1
2020-12-14,118.32716369628906,119.8526491023882,118.09397050530798,119.12391389412916,79184500,114.48595733642578,93.80105234146119,1
2020-12-15,124.25423431396484,124.27367140820184,120.61055751786674,120.81460252887872,157243700,114.71100372314453,94.07310907363892,1
2020-12-16,124.18621063232422,124.73033062366706,122.9716517851633,123.79755773169585,98208600,114.99948333740234,94.32862768173217,1
2020-12-17,125.05096435546876,125.90601844904018,124.40967378529018,125.24529078778322,94359800,115.26801132202148,94.60032289505006,1
2020-12-18,123.06881713867188,125.43963827870924,122.54412684965976,125.30360828671483,192541500,115.49903045654297,94.86680265426635,1
2020-12-21,124.59429931640624,124.67203286094654,119.94982751976666,121.47531311924553,121251600,115.72176025390625,95.16850225448609,1
2020-12-22,128.14080810546875,130.599073771845,125.9740246713456,127.8784592702847,168904800,115.87128189086914,95.46479593276977,1
2020-12-23,127.24691772460938,128.67522539994948,127.07201352740594,128.41289134338277,88223700,116.06694412231445,95.7685817527771,1
2020-12-24,128.228271484375,129.67603102914552,127.3829432351903,127.5967067874694,54930100,116.28048721313476,96.11010515213013,1
2020-12-28,132.8144073486328,133.44597185664287,129.72456272466368,130.19096387713518,124486200,116.5950650024414,96.43866254806518,1
2020-12-29,131.0460662841797,134.85492191166836,130.5310944025397,134.1359124001807,121047300,116.90706130981445,96.80154111862183,1
2020-12-30,129.9286346435547,132.13427742745725,129.6177004950943,131.735898609551,96452100,117.25568328857422,97.1459778213501,1
2020-12-31,128.9278564453125,130.91973597132423,127.98535756948488,130.27844532518537,99116600,117.55460845947266,97.49288208007812,1
2021-01-04,125.7408447265625,129.8217592553949,123.16597863459702,129.73431458165692,143301900,117.80220840454102,97.8261325263977,1
2021-01-05,127.2954559326172,128.00476884946957,124.78860513373438,125.23556923440636,97664900,118.10262847900391,98.1859130859375,1
2021-01-06,123.01051330566406,127.3343470647896,122.79674977159816,124.09876065496375,155088000,118.3311231994629,98.53014715194702,1
2021-01-07,127.20803833007812,127.89791430422592,124.23480053472449,124.72062409151188,109578200,118.64337417602539,98.86819889068603,1
